New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
ákksts	*	0	/eɪkksts/	EY|K|K|S|T|S	aykksts	*	*
áklpts	*	0	/eɪklpts/	EY|K|L|P|T|S	ayklpts	*	*
áklfth	*	0	/eɪklfθ/	EY|K|L|F|TH	ayklfth	*	*
áknkts	*	0	/eɪkŋkts/	EY|K|NG|K|T|S	ayknkts	*	*
áqmpts	*	0	/eɪqmpts/	EY|Q|M|P|T|S	ayqmpts	*	*
áqrsts	*	0	/eɪqɹsts/	EY|Q|R|S|T|S	ayqrsts	*	*
áqrlds	*	0	/eɪqɹldz/	EY|Q|R|L|D|Z	ayqrlds	*	*
áqksts	*	0	/eɪqksts/	EY|Q|K|S|T|S	ayqksts	*	*
áqlpts	*	0	/eɪqlpts/	EY|Q|L|P|T|S	ayqlpts	*	*
áqndth	*	0	/eɪqndθ/	EY|Q|N|D|TH	ayqndth	*	*
áqlfth	*	0	/eɪqlfθ/	EY|Q|L|F|TH	ayqlfth	*	*
áqnkts	*	0	/eɪqŋkts/	EY|Q|NG|K|T|S	ayqnkts	*	*
áqrmth	*	0	/eɪqɹmθ/	EY|Q|R|M|TH	ayqrmth	*	*
ámmpts	*	0	/eɪmmpts/	EY|M|M|P|T|S	aymmpts	*	*
ámrsts	*	0	/eɪmɹsts/	EY|M|R|S|T|S	aymrsts	*	*
ámksts	*	0	/eɪmksts/	EY|M|K|S|T|S	aymksts	*	*
ámlpts	*	0	/eɪmlpts/	EY|M|L|P|T|S	aymlpts	*	*
ámndth	*	0	/eɪmndθ/	EY|M|N|D|TH	aymndth	*	*
ámnkts	*	0	/eɪmŋkts/	EY|M|NG|K|T|S	aymnkts	*	*
ámrmth	*	0	/eɪmɹmθ/	EY|M|R|M|TH	aymrmth	*	*
ánmpts	*	0	/eɪnmpts/	EY|N|M|P|T|S	aynmpts	*	*
ánrsts	*	0	/eɪnɹsts/	EY|N|R|S|T|S	aynrsts	*	*
ánksts	*	0	/eɪnksts/	EY|N|K|S|T|S	aynksts	*	*
ánndth	*	0	/eɪnndθ/	EY|N|N|D|TH	aynndth	*	*
ánnkts	*	0	/eɪnŋkts/	EY|N|NG|K|T|S	aynnkts	*	*
ásmpts	*	0	/eɪsmpts/	EY|S|M|P|T|S	aysmpts	*	*
ásrsts	*	0	/eɪsɹsts/	EY|S|R|S|T|S	aysrsts	*	*
ásrlds	*	0	/eɪsɹldz/	EY|S|R|L|D|Z	aysrlds	*	*
ásksts	*	0	/eɪsksts/	EY|S|K|S|T|S	aysksts	*	*
áslpts	*	0	/eɪslpts/	EY|S|L|P|T|S	ayslpts	*	*
ásndth	*	0	/eɪsndθ/	EY|S|N|D|TH	aysndth	*	*
áslfth	*	0	/eɪslfθ/	EY|S|L|F|TH	ayslfth	*	*
ásnkts	*	0	/eɪsŋkts/	EY|S|NG|K|T|S	aysnkts	*	*
ásrmth	*	0	/eɪsɹmθ/	EY|S|R|M|TH	aysrmth	*	*
ácrsts	*	0	/eɪkɹsts/	EY|K|R|S|T|S	aycrsts	*	*
ácksts	*	0	/eɪkksts/	EY|K|K|S|T|S	aycksts	*	*
áfmpts	*	0	/eɪfmpts/	EY|F|M|P|T|S	ayfmpts	*	*
áfrsts	*	0	/eɪfɹsts/	EY|F|R|S|T|S	ayfrsts	*	*
áfksts	*	0	/eɪfksts/	EY|F|K|S|T|S	ayfksts	*	*
áflpts	*	0	/eɪflpts/	EY|F|L|P|T|S	ayflpts	*	*
áfnkts	*	0	/eɪfŋkts/	EY|F|NG|K|T|S	ayfnkts	*	*
éympts	*	0	/iːjmpts/	IY|Y|M|P|T|S	eeympts	*	*
éyrsts	*	0	/iːjɹsts/	IY|Y|R|S|T|S	eeyrsts	*	*
éyrlds	*	0	/iːjɹldz/	IY|Y|R|L|D|Z	eeyrlds	*	*
éyksts	*	0	/iːjksts/	IY|Y|K|S|T|S	eeyksts	*	*
éylpts	*	0	/iːjlpts/	IY|Y|L|P|T|S	eeylpts	*	*
éyndth	*	0	/iːjndθ/	IY|Y|N|D|TH	eeyndth	*	*
éylfth	*	0	/iːjlfθ/	IY|Y|L|F|TH	eeylfth	*	*
éwmpts	*	0	/iːwmpts/	IY|W|M|P|T|S	eewmpts	*	*
éwrsts	*	0	/iːwɹsts/	IY|W|R|S|T|S	eewrsts	*	*
éwksts	*	0	/iːwksts/	IY|W|K|S|T|S	eewksts	*	*
éwlpts	*	0	/iːwlpts/	IY|W|L|P|T|S	eewlpts	*	*
éwndth	*	0	/iːwndθ/	IY|W|N|D|TH	eewndth	*	*
éwnkts	*	0	/iːwŋkts/	IY|W|NG|K|T|S	eewnkts	*	*
érrsts	*	0	/iːɹɹsts/	IY|R|R|S|T|S	eerrsts	*	*
érksts	*	0	/iːɹksts/	IY|R|K|S|T|S	eerksts	*	*
érrmth	*	0	/iːɹɹmθ/	IY|R|R|M|TH	eerrmth	*	*
élrlds	*	0	/iːlɹldz/	IY|L|R|L|D|Z	eelrlds	*	*
élksts	*	0	/iːlksts/	IY|L|K|S|T|S	eelksts	*	*
éllpts	*	0	/iːllpts/	IY|L|L|P|T|S	eellpts	*	*
éllfth	*	0	/iːllfθ/	IY|L|L|F|TH	eellfth	*	*
étmpts	*	0	/iːtmpts/	IY|T|M|P|T|S	eetmpts	*	*
étrsts	*	0	/iːtɹsts/	IY|T|R|S|T|S	eetrsts	*	*
étksts	*	0	/iːtksts/	IY|T|K|S|T|S	eetksts	*	*
étndth	*	0	/iːtndθ/	IY|T|N|D|TH	eetndth	*	*
étlfth	*	0	/iːtlfθ/	IY|T|L|F|TH	eetlfth	*	*
étnkts	*	0	/iːtŋkts/	IY|T|NG|K|T|S	eetnkts	*	*
épmpts	*	0	/iːpmpts/	IY|P|M|P|T|S	eepmpts	*	*
éprsts	*	0	/iːpɹsts/	IY|P|R|S|T|S	eeprsts	*	*
épksts	*	0	/iːpksts/	IY|P|K|S|T|S	eepksts	*	*
éplpts	*	0	/iːplpts/	IY|P|L|P|T|S	eeplpts	*	*
ékmpts	*	0	/iːkmpts/	IY|K|M|P|T|S	eekmpts	*	*
ékrsts	*	0	/iːkɹsts/	IY|K|R|S|T|S	eekrsts	*	*
ékksts	*	0	/iːkksts/	IY|K|K|S|T|S	eekksts	*	*
éklpts	*	0	/iːklpts/	IY|K|L|P|T|S	eeklpts	*	*
éklfth	*	0	/iːklfθ/	IY|K|L|F|TH	eeklfth	*	*
éknkts	*	0	/iːkŋkts/	IY|K|NG|K|T|S	eeknkts	*	*
éqrsts	*	0	/iːqɹsts/	IY|Q|R|S|T|S	eeqrsts	*	*
éqrlds	*	0	/iːqɹldz/	IY|Q|R|L|D|Z	eeqrlds	*	*
éqksts	*	0	/iːqksts/	IY|Q|K|S|T|S	eeqksts	*	*
éqlpts	*	0	/iːqlpts/	IY|Q|L|P|T|S	eeqlpts	*	*
éqndth	*	0	/iːqndθ/	IY|Q|N|D|TH	eeqndth	*	*
éqlfth	*	0	/iːqlfθ/	IY|Q|L|F|TH	eeqlfth	*	*
éqnkts	*	0	/iːqŋkts/	IY|Q|NG|K|T|S	eeqnkts	*	*
éqrmth	*	0	/iːqɹmθ/	IY|Q|R|M|TH	eeqrmth	*	*
émmpts	*	0	/iːmmpts/	IY|M|M|P|T|S	eemmpts	*	*
émrsts	*	0	/iːmɹsts/	IY|M|R|S|T|S	eemrsts	*	*
émksts	*	0	/iːmksts/	IY|M|K|S|T|S	eemksts	*	*
énksts	*	0	/iːnksts/	IY|N|K|S|T|S	eenksts	*	*
ésmpts	*	0	/iːsmpts/	IY|S|M|P|T|S	eesmpts	*	*
ésrsts	*	0	/iːsɹsts/	IY|S|R|S|T|S	eesrsts	*	*
ésksts	*	0	/iːsksts/	IY|S|K|S|T|S	eesksts	*	*
éslpts	*	0	/iːslpts/	IY|S|L|P|T|S	eeslpts	*	*
éslfth	*	0	/iːslfθ/	IY|S|L|F|TH	eeslfth	*	*
ésnkts	*	0	/iːsŋkts/	IY|S|NG|K|T|S	eesnkts	*	*
orrlds	*	0	/ɒɹɹldz/	AA|R|R|L|D|Z	orrlds	*	*
écksts	*	0	/iːkksts/	IY|K|K|S|T|S	eecksts	*	*
éfmpts	*	0	/iːfmpts/	IY|F|M|P|T|S	eefmpts	*	*
éfksts	*	0	/iːfksts/	IY|F|K|S|T|S	eefksts	*	*
éflfth	*	0	/iːflfθ/	IY|F|L|F|TH	eeflfth	*	*
íympts	*	0	/aɪjmpts/	AY|Y|M|P|T|S	iyympts	*	*
íyrsts	*	0	/aɪjɹsts/	AY|Y|R|S|T|S	iyyrsts	*	*
íyrlds	*	0	/aɪjɹldz/	AY|Y|R|L|D|Z	iyyrlds	*	*
íyksts	*	0	/aɪjksts/	AY|Y|K|S|T|S	iyyksts	*	*
íylpts	*	0	/aɪjlpts/	AY|Y|L|P|T|S	iyylpts	*	*
íyndth	*	0	/aɪjndθ/	AY|Y|N|D|TH	iyyndth	*	*
íylfth	*	0	/aɪjlfθ/	AY|Y|L|F|TH	iyylfth	*	*
íynkts	*	0	/aɪjŋkts/	AY|Y|NG|K|T|S	iyynkts	*	*
íyrmth	*	0	/aɪjɹmθ/	AY|Y|R|M|TH	iyyrmth	*	*
íwmpts	*	0	/aɪwmpts/	AY|W|M|P|T|S	iywmpts	*	*
íwrsts	*	0	/aɪwɹsts/	AY|W|R|S|T|S	iywrsts	*	*
íwrlds	*	0	/aɪwɹldz/	AY|W|R|L|D|Z	iywrlds	*	*
íwksts	*	0	/aɪwksts/	AY|W|K|S|T|S	iywksts	*	*
íwlpts	*	0	/aɪwlpts/	AY|W|L|P|T|S	iywlpts	*	*
íwlfth	*	0	/aɪwlfθ/	AY|W|L|F|TH	iywlfth	*	*
íwnkts	*	0	/aɪwŋkts/	AY|W|NG|K|T|S	iywnkts	*	*
íwrmth	*	0	/aɪwɹmθ/	AY|W|R|M|TH	iywrmth	*	*
írmpts	*	0	/aɪɹmpts/	AY|R|M|P|T|S	iyrmpts	*	*
írrsts	*	0	/aɪɹɹsts/	AY|R|R|S|T|S	iyrrsts	*	*
írrlds	*	0	/aɪɹɹldz/	AY|R|R|L|D|Z	iyrrlds	*	*
írksts	*	0	/aɪɹksts/	AY|R|K|S|T|S	iyrksts	*	*
írlpts	*	0	/aɪɹlpts/	AY|R|L|P|T|S	iyrlpts	*	*
írlfth	*	0	/aɪɹlfθ/	AY|R|L|F|TH	iyrlfth	*	*
írnkts	*	0	/aɪɹŋkts/	AY|R|NG|K|T|S	iyrnkts	*	*
írrmth	*	0	/aɪɹɹmθ/	AY|R|R|M|TH	iyrrmth	*	*
ílmpts	*	0	/aɪlmpts/	AY|L|M|P|T|S	iylmpts	*	*
ílrsts	*	0	/aɪlɹsts/	AY|L|R|S|T|S	iylrsts	*	*
ílrlds	*	0	/aɪlɹldz/	AY|L|R|L|D|Z	iylrlds	*	*
ílksts	*	0	/aɪlksts/	AY|L|K|S|T|S	iylksts	*	*
íllpts	*	0	/aɪllpts/	AY|L|L|P|T|S	iyllpts	*	*
íllfth	*	0	/aɪllfθ/	AY|L|L|F|TH	iyllfth	*	*
ílnkts	*	0	/aɪlŋkts/	AY|L|NG|K|T|S	iylnkts	*	*
ílrmth	*	0	/aɪlɹmθ/	AY|L|R|M|TH	iylrmth	*	*
ítmpts	*	0	/aɪtmpts/	AY|T|M|P|T|S	iytmpts	*	*
ítrsts	*	0	/aɪtɹsts/	AY|T|R|S|T|S	iytrsts	*	*
ítrlds	*	0	/aɪtɹldz/	AY|T|R|L|D|Z	iytrlds	*	*
ítksts	*	0	/aɪtksts/	AY|T|K|S|T|S	iytksts	*	*
ítlpts	*	0	/aɪtlpts/	AY|T|L|P|T|S	iytlpts	*	*
ítndth	*	0	/aɪtndθ/	AY|T|N|D|TH	iytndth	*	*
ítlfth	*	0	/aɪtlfθ/	AY|T|L|F|TH	iytlfth	*	*
ítnkts	*	0	/aɪtŋkts/	AY|T|NG|K|T|S	iytnkts	*	*
ítrmth	*	0	/aɪtɹmθ/	AY|T|R|M|TH	iytrmth	*	*
ípmpts	*	0	/aɪpmpts/	AY|P|M|P|T|S	iypmpts	*	*
íprsts	*	0	/aɪpɹsts/	AY|P|R|S|T|S	iyprsts	*	*
íprlds	*	0	/aɪpɹldz/	AY|P|R|L|D|Z	iyprlds	*	*
ípksts	*	0	/aɪpksts/	AY|P|K|S|T|S	iypksts	*	*
íplpts	*	0	/aɪplpts/	AY|P|L|P|T|S	iyplpts	*	*
íplfth	*	0	/aɪplfθ/	AY|P|L|F|TH	iyplfth	*	*
ípnkts	*	0	/aɪpŋkts/	AY|P|NG|K|T|S	iypnkts	*	*
íprmth	*	0	/aɪpɹmθ/	AY|P|R|M|TH	iyprmth	*	*
íkmpts	*	0	/aɪkmpts/	AY|K|M|P|T|S	iykmpts	*	*
íkrsts	*	0	/aɪkɹsts/	AY|K|R|S|T|S	iykrsts	*	*
íkrlds	*	0	/aɪkɹldz/	AY|K|R|L|D|Z	iykrlds	*	*
íkksts	*	0	/aɪkksts/	AY|K|K|S|T|S	iykksts	*	*
íklpts	*	0	/aɪklpts/	AY|K|L|P|T|S	iyklpts	*	*
íklfth	*	0	/aɪklfθ/	AY|K|L|F|TH	iyklfth	*	*
íknkts	*	0	/aɪkŋkts/	AY|K|NG|K|T|S	iyknkts	*	*
íqmpts	*	0	/aɪqmpts/	AY|Q|M|P|T|S	iyqmpts	*	*
íqrsts	*	0	/aɪqɹsts/	AY|Q|R|S|T|S	iyqrsts	*	*
íqrlds	*	0	/aɪqɹldz/	AY|Q|R|L|D|Z	iyqrlds	*	*
íqksts	*	0	/aɪqksts/	AY|Q|K|S|T|S	iyqksts	*	*
íqlpts	*	0	/aɪqlpts/	AY|Q|L|P|T|S	iyqlpts	*	*
íqndth	*	0	/aɪqndθ/	AY|Q|N|D|TH	iyqndth	*	*
íqlfth	*	0	/aɪqlfθ/	AY|Q|L|F|TH	iyqlfth	*	*
íqnkts	*	0	/aɪqŋkts/	AY|Q|NG|K|T|S	iyqnkts	*	*
íqrmth	*	0	/aɪqɹmθ/	AY|Q|R|M|TH	iyqrmth	*	*
ímmpts	*	0	/aɪmmpts/	AY|M|M|P|T|S	iymmpts	*	*
ímrsts	*	0	/aɪmɹsts/	AY|M|R|S|T|S	iymrsts	*	*
ímrlds	*	0	/aɪmɹldz/	AY|M|R|L|D|Z	iymrlds	*	*
ímksts	*	0	/aɪmksts/	AY|M|K|S|T|S	iymksts	*	*
ímlpts	*	0	/aɪmlpts/	AY|M|L|P|T|S	iymlpts	*	*
ímlfth	*	0	/aɪmlfθ/	AY|M|L|F|TH	iymlfth	*	*
ímnkts	*	0	/aɪmŋkts/	AY|M|NG|K|T|S	iymnkts	*	*
ímrmth	*	0	/aɪmɹmθ/	AY|M|R|M|TH	iymrmth	*	*
ínrsts	*	0	/aɪnɹsts/	AY|N|R|S|T|S	iynrsts	*	*
ínksts	*	0	/aɪnksts/	AY|N|K|S|T|S	iynksts	*	*
ínlfth	*	0	/aɪnlfθ/	AY|N|L|F|TH	iynlfth	*	*
ínrmth	*	0	/aɪnɹmθ/	AY|N|R|M|TH	iynrmth	*	*
ilnkts	*	0	/ɪlŋkts/	IH|L|NG|K|T|S	ihlnkts	*	*
ísmpts	*	0	/aɪsmpts/	AY|S|M|P|T|S	iysmpts	*	*
ísrsts	*	0	/aɪsɹsts/	AY|S|R|S|T|S	iysrsts	*	*
ísrlds	*	0	/aɪsɹldz/	AY|S|R|L|D|Z	iysrlds	*	*
ísksts	*	0	/aɪsksts/	AY|S|K|S|T|S	iysksts	*	*
íslpts	*	0	/aɪslpts/	AY|S|L|P|T|S	iyslpts	*	*
ísndth	*	0	/aɪsndθ/	AY|S|N|D|TH	iysndth	*	*
íslfth	*	0	/aɪslfθ/	AY|S|L|F|TH	iyslfth	*	*
ísnkts	*	0	/aɪsŋkts/	AY|S|NG|K|T|S	iysnkts	*	*
ísrmth	*	0	/aɪsɹmθ/	AY|S|R|M|TH	iysrmth	*	*
ícmpts	*	0	/aɪkmpts/	AY|K|M|P|T|S	iycmpts	*	*
ícrsts	*	0	/aɪkɹsts/	AY|K|R|S|T|S	iycrsts	*	*
ícksts	*	0	/aɪkksts/	AY|K|K|S|T|S	iycksts	*	*
íclpts	*	0	/aɪklpts/	AY|K|L|P|T|S	iyclpts	*	*
ícnkts	*	0	/aɪkŋkts/	AY|K|NG|K|T|S	iycnkts	*	*
ífmpts	*	0	/aɪfmpts/	AY|F|M|P|T|S	iyfmpts	*	*
ífrlds	*	0	/aɪfɹldz/	AY|F|R|L|D|Z	iyfrlds	*	*
ífksts	*	0	/aɪfksts/	AY|F|K|S|T|S	iyfksts	*	*
íflpts	*	0	/aɪflpts/	AY|F|L|P|T|S	iyflpts	*	*
ífndth	*	0	/aɪfndθ/	AY|F|N|D|TH	iyfndth	*	*
íflfth	*	0	/aɪflfθ/	AY|F|L|F|TH	iyflfth	*	*
ífnkts	*	0	/aɪfŋkts/	AY|F|NG|K|T|S	iyfnkts	*	*
óympts	*	0	/oʊjmpts/	OW|Y|M|P|T|S	ohympts	*	*
óyrsts	*	0	/oʊjɹsts/	OW|Y|R|S|T|S	ohyrsts	*	*
óyrlds	*	0	/oʊjɹldz/	OW|Y|R|L|D|Z	ohyrlds	*	*
óyksts	*	0	/oʊjksts/	OW|Y|K|S|T|S	ohyksts	*	*
óylpts	*	0	/oʊjlpts/	OW|Y|L|P|T|S	ohylpts	*	*
óyndth	*	0	/oʊjndθ/	OW|Y|N|D|TH	ohyndth	*	*
óylfth	*	0	/oʊjlfθ/	OW|Y|L|F|TH	ohylfth	*	*
óynkts	*	0	/oʊjŋkts/	OW|Y|NG|K|T|S	ohynkts	*	*
óyrmth	*	0	/oʊjɹmθ/	OW|Y|R|M|TH	ohyrmth	*	*
öfndth	*	0	/ɔɪfndθ/	OY|F|N|D|TH	oifndth	*	*
ówmpts	*	0	/oʊwmpts/	OW|W|M|P|T|S	ohwmpts	*	*
ówrsts	*	0	/oʊwɹsts/	OW|W|R|S|T|S	ohwrsts	*	*
ówrlds	*	0	/oʊwɹldz/	OW|W|R|L|D|Z	ohwrlds	*	*
ówksts	*	0	/oʊwksts/	OW|W|K|S|T|S	ohwksts	*	*
ówlpts	*	0	/oʊwlpts/	OW|W|L|P|T|S	ohwlpts	*	*
ówndth	*	0	/oʊwndθ/	OW|W|N|D|TH	ohwndth	*	*
ówlfth	*	0	/oʊwlfθ/	OW|W|L|F|TH	ohwlfth	*	*
ównkts	*	0	/oʊwŋkts/	OW|W|NG|K|T|S	ohwnkts	*	*
ówrmth	*	0	/oʊwɹmθ/	OW|W|R|M|TH	ohwrmth	*	*
órmpts	*	0	/oʊɹmpts/	OW|R|M|P|T|S	ohrmpts	*	*
órrsts	*	0	/oʊɹɹsts/	OW|R|R|S|T|S	ohrrsts	*	*
órrlds	*	0	/oʊɹɹldz/	OW|R|R|L|D|Z	ohrrlds	*	*
órksts	*	0	/oʊɹksts/	OW|R|K|S|T|S	ohrksts	*	*
órlpts	*	0	/oʊɹlpts/	OW|R|L|P|T|S	ohrlpts	*	*
órndth	*	0	/oʊɹndθ/	OW|R|N|D|TH	ohrndth	*	*
órlfth	*	0	/oʊɹlfθ/	OW|R|L|F|TH	ohrlfth	*	*
órnkts	*	0	/oʊɹŋkts/	OW|R|NG|K|T|S	ohrnkts	*	*
órrmth	*	0	/oʊɹɹmθ/	OW|R|R|M|TH	ohrrmth	*	*
ólmpts	*	0	/oʊlmpts/	OW|L|M|P|T|S	ohlmpts	*	*
ólrsts	*	0	/oʊlɹsts/	OW|L|R|S|T|S	ohlrsts	*	*
ólrlds	*	0	/oʊlɹldz/	OW|L|R|L|D|Z	ohlrlds	*	*
ólksts	*	0	/oʊlksts/	OW|L|K|S|T|S	ohlksts	*	*
óllpts	*	0	/oʊllpts/	OW|L|L|P|T|S	ohllpts	*	*
ólndth	*	0	/oʊlndθ/	OW|L|N|D|TH	ohlndth	*	*
óllfth	*	0	/oʊllfθ/	OW|L|L|F|TH	ohllfth	*	*
ólrmth	*	0	/oʊlɹmθ/	OW|L|R|M|TH	ohlrmth	*	*
ótmpts	*	0	/oʊtmpts/	OW|T|M|P|T|S	ohtmpts	*	*
ótrsts	*	0	/oʊtɹsts/	OW|T|R|S|T|S	ohtrsts	*	*
ótrlds	*	0	/oʊtɹldz/	OW|T|R|L|D|Z	ohtrlds	*	*
ótksts	*	0	/oʊtksts/	OW|T|K|S|T|S	ohtksts	*	*
ótlpts	*	0	/oʊtlpts/	OW|T|L|P|T|S	ohtlpts	*	*
ótndth	*	0	/oʊtndθ/	OW|T|N|D|TH	ohtndth	*	*
ótlfth	*	0	/oʊtlfθ/	OW|T|L|F|TH	ohtlfth	*	*
ótnkts	*	0	/oʊtŋkts/	OW|T|NG|K|T|S	ohtnkts	*	*
ótrmth	*	0	/oʊtɹmθ/	OW|T|R|M|TH	ohtrmth	*	*
ópmpts	*	0	/oʊpmpts/	OW|P|M|P|T|S	ohpmpts	*	*
óprsts	*	0	/oʊpɹsts/	OW|P|R|S|T|S	ohprsts	*	*
óprlds	*	0	/oʊpɹldz/	OW|P|R|L|D|Z	ohprlds	*	*
ópksts	*	0	/oʊpksts/	OW|P|K|S|T|S	ohpksts	*	*
óplpts	*	0	/oʊplpts/	OW|P|L|P|T|S	ohplpts	*	*
óplfth	*	0	/oʊplfθ/	OW|P|L|F|TH	ohplfth	*	*
ópnkts	*	0	/oʊpŋkts/	OW|P|NG|K|T|S	ohpnkts	*	*
óprmth	*	0	/oʊpɹmθ/	OW|P|R|M|TH	ohprmth	*	*
ókmpts	*	0	/oʊkmpts/	OW|K|M|P|T|S	ohkmpts	*	*
ókrsts	*	0	/oʊkɹsts/	OW|K|R|S|T|S	ohkrsts	*	*
ókrlds	*	0	/oʊkɹldz/	OW|K|R|L|D|Z	ohkrlds	*	*
ókksts	*	0	/oʊkksts/	OW|K|K|S|T|S	ohkksts	*	*
óklpts	*	0	/oʊklpts/	OW|K|L|P|T|S	ohklpts	*	*
ókndth	*	0	/oʊkndθ/	OW|K|N|D|TH	ohkndth	*	*
óklfth	*	0	/oʊklfθ/	OW|K|L|F|TH	ohklfth	*	*
óknkts	*	0	/oʊkŋkts/	OW|K|NG|K|T|S	ohknkts	*	*
ókrmth	*	0	/oʊkɹmθ/	OW|K|R|M|TH	ohkrmth	*	*
óqmpts	*	0	/oʊqmpts/	OW|Q|M|P|T|S	ohqmpts	*	*
óqrsts	*	0	/oʊqɹsts/	OW|Q|R|S|T|S	ohqrsts	*	*
óqrlds	*	0	/oʊqɹldz/	OW|Q|R|L|D|Z	ohqrlds	*	*
óqksts	*	0	/oʊqksts/	OW|Q|K|S|T|S	ohqksts	*	*
óqlpts	*	0	/oʊqlpts/	OW|Q|L|P|T|S	ohqlpts	*	*
óqndth	*	0	/oʊqndθ/	OW|Q|N|D|TH	ohqndth	*	*
óqlfth	*	0	/oʊqlfθ/	OW|Q|L|F|TH	ohqlfth	*	*
óqnkts	*	0	/oʊqŋkts/	OW|Q|NG|K|T|S	ohqnkts	*	*
óqrmth	*	0	/oʊqɹmθ/	OW|Q|R|M|TH	ohqrmth	*	*
ömrmth	*	0	/ɔɪmɹmθ/	OY|M|R|M|TH	oimrmth	*	*
ómrsts	*	0	/oʊmɹsts/	OW|M|R|S|T|S	ohmrsts	*	*
ómrlds	*	0	/oʊmɹldz/	OW|M|R|L|D|Z	ohmrlds	*	*
ómksts	*	0	/oʊmksts/	OW|M|K|S|T|S	ohmksts	*	*
ómlpts	*	0	/oʊmlpts/	OW|M|L|P|T|S	ohmlpts	*	*
ómndth	*	0	/oʊmndθ/	OW|M|N|D|TH	ohmndth	*	*
ómnkts	*	0	/oʊmŋkts/	OW|M|NG|K|T|S	ohmnkts	*	*
ómrmth	*	0	/oʊmɹmθ/	OW|M|R|M|TH	ohmrmth	*	*
ónmpts	*	0	/oʊnmpts/	OW|N|M|P|T|S	ohnmpts	*	*
ónrsts	*	0	/oʊnɹsts/	OW|N|R|S|T|S	ohnrsts	*	*
ónrlds	*	0	/oʊnɹldz/	OW|N|R|L|D|Z	ohnrlds	*	*
ónksts	*	0	/oʊnksts/	OW|N|K|S|T|S	ohnksts	*	*
ónlpts	*	0	/oʊnlpts/	OW|N|L|P|T|S	ohnlpts	*	*
ónndth	*	0	/oʊnndθ/	OW|N|N|D|TH	ohnndth	*	*
ónlfth	*	0	/oʊnlfθ/	OW|N|L|F|TH	ohnlfth	*	*
ónnkts	*	0	/oʊnŋkts/	OW|N|NG|K|T|S	ohnnkts	*	*
ónrmth	*	0	/oʊnɹmθ/	OW|N|R|M|TH	ohnrmth	*	*
ósmpts	*	0	/oʊsmpts/	OW|S|M|P|T|S	ohsmpts	*	*
ósrsts	*	0	/oʊsɹsts/	OW|S|R|S|T|S	ohsrsts	*	*
ósrlds	*	0	/oʊsɹldz/	OW|S|R|L|D|Z	ohsrlds	*	*
ósksts	*	0	/oʊsksts/	OW|S|K|S|T|S	ohsksts	*	*
óslpts	*	0	/oʊslpts/	OW|S|L|P|T|S	ohslpts	*	*
ósndth	*	0	/oʊsndθ/	OW|S|N|D|TH	ohsndth	*	*
óslfth	*	0	/oʊslfθ/	OW|S|L|F|TH	ohslfth	*	*
ósnkts	*	0	/oʊsŋkts/	OW|S|NG|K|T|S	ohsnkts	*	*
ósrmth	*	0	/oʊsɹmθ/	OW|S|R|M|TH	ohsrmth	*	*
ócmpts	*	0	/oʊkmpts/	OW|K|M|P|T|S	ohcmpts	*	*
ócrsts	*	0	/oʊkɹsts/	OW|K|R|S|T|S	ohcrsts	*	*
ócksts	*	0	/oʊkksts/	OW|K|K|S|T|S	ohcksts	*	*
óclpts	*	0	/oʊklpts/	OW|K|L|P|T|S	ohclpts	*	*
óclfth	*	0	/oʊklfθ/	OW|K|L|F|TH	ohclfth	*	*
ócnkts	*	0	/oʊkŋkts/	OW|K|NG|K|T|S	ohcnkts	*	*
ócrmth	*	0	/oʊkɹmθ/	OW|K|R|M|TH	ohcrmth	*	*
ófmpts	*	0	/oʊfmpts/	OW|F|M|P|T|S	ohfmpts	*	*
ófrsts	*	0	/oʊfɹsts/	OW|F|R|S|T|S	ohfrsts	*	*
ófrlds	*	0	/oʊfɹldz/	OW|F|R|L|D|Z	ohfrlds	*	*
ófksts	*	0	/oʊfksts/	OW|F|K|S|T|S	ohfksts	*	*
óflpts	*	0	/oʊflpts/	OW|F|L|P|T|S	ohflpts	*	*
ófndth	*	0	/oʊfndθ/	OW|F|N|D|TH	ohfndth	*	*
óflfth	*	0	/oʊflfθ/	OW|F|L|F|TH	ohflfth	*	*
ófnkts	*	0	/oʊfŋkts/	OW|F|NG|K|T|S	ohfnkts	*	*
ófrmth	*	0	/oʊfɹmθ/	OW|F|R|M|TH	ohfrmth	*	*
úympts	*	0	/uːjmpts/	UW|Y|M|P|T|S	ooympts	*	*
úyrsts	*	0	/uːjɹsts/	UW|Y|R|S|T|S	ooyrsts	*	*
úyrlds	*	0	/uːjɹldz/	UW|Y|R|L|D|Z	ooyrlds	*	*
úyksts	*	0	/uːjksts/	UW|Y|K|S|T|S	ooyksts	*	*
úylpts	*	0	/uːjlpts/	UW|Y|L|P|T|S	ooylpts	*	*
úylfth	*	0	/uːjlfθ/	UW|Y|L|F|TH	ooylfth	*	*
úynkts	*	0	/uːjŋkts/	UW|Y|NG|K|T|S	ooynkts	*	*
úyrmth	*	0	/uːjɹmθ/	UW|Y|R|M|TH	ooyrmth	*	*
úwmpts	*	0	/uːwmpts/	UW|W|M|P|T|S	oowmpts	*	*
úwrsts	*	0	/uːwɹsts/	UW|W|R|S|T|S	oowrsts	*	*
úwrlds	*	0	/uːwɹldz/	UW|W|R|L|D|Z	oowrlds	*	*
